,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
2434,P-n55-k7,524,"2-opt, reinsertion, double-bridge",607.45,662.98,42.61,3.01,"2-opt, shift-1",604.65,661.39,27.04,2.62,0.66
2435,P-n55-k8,576,"2-opt, reinsertion, double-bridge",619.20,693.40,41.75,2.98,"2-opt, shift-1",613.01,687.49,30.98,2.58,0.99
2436,P-n60-k10,706,"2-opt, reinsertion, double-bridge",822.77,901.73,53.83,3.62,"2-opt, shift-1",820.74,891.34,45.60,3.10,0.24
2437,P-n60-k15,905,"2-opt, reinsertion, double-bridge",1051.00,1117.42,34.76,4.58,"2-opt, shift-1",1058.65,1095.24,19.89,3.74,0.01
2438,P-n65-k10,792,"2-opt, reinsertion, double-bridge",882.30,966.69,47.52,3.66,"2-opt, shift-1",890.80,931.21,26.20,3.13,0.00
2439,P-n70-k10,834,"2-opt, reinsertion, double-bridge",932.76,993.74,51.80,3.83,"2-opt, shift-1",937.46,979.78,31.00,3.28,0.35
2440,P-n76-k4,589,"2-opt, reinsertion, double-bridge",725.59,837.31,51.60,2.93,"2-opt, shift-1",769.56,947.09,86.67,2.58,0.00
2441,P-n76-k5,631,"2-opt, reinsertion, double-bridge",728.94,857.13,56.68,3.07,"2-opt, shift-1",779.93,913.62,108.09,2.85,0.03
2442,A-n32-k5,784,"2-opt, reinsertion, double-bridge",812.18,900.69,61.96,2.38,"2-opt, or-opt-2, double-bridge",816.73,926.92,84.07,1.96,0.21
2443,A-n33-k5,661,"2-opt, reinsertion, double-bridge",684.46,759.31,35.25,2.34,"2-opt, or-opt-2, double-bridge",693.52,798.09,43.38,1.97,0.00
2444,A-n33-k6,742,"2-opt, reinsertion, double-bridge",777.78,856.64,42.86,2.55,"2-opt, or-opt-2, double-bridge",777.77,861.67,47.58,2.12,0.72
2445,A-n34-k5,778,"2-opt, reinsertion, double-bridge",819.64,895.85,47.14,2.38,"2-opt, or-opt-2, double-bridge",843.63,925.30,56.05,1.96,0.17
2446,A-n36-k5,799,"2-opt, reinsertion, double-bridge",838.96,906.35,39.06,2.42,"2-opt, or-opt-2, double-bridge",873.18,945.77,41.66,2.01,0.00
2447,A-n37-k5,669,"2-opt, reinsertion, double-bridge",711.98,787.54,68.76,2.43,"2-opt, or-opt-2, double-bridge",735.67,804.35,55.32,2.04,0.05
2448,A-n37-k6,949,"2-opt, reinsertion, double-bridge",987.36,1081.59,40.04,2.68,"2-opt, or-opt-2, double-bridge",1052.93,1117.34,52.83,2.22,0.02
2449,A-n38-k5,730,"2-opt, reinsertion, double-bridge",793.33,919.04,84.98,2.50,"2-opt, or-opt-2, double-bridge",796.09,910.22,76.21,2.10,0.54
2450,A-n39-k5,822,"2-opt, reinsertion, double-bridge",898.30,983.05,50.24,2.52,"2-opt, or-opt-2, double-bridge",905.13,1011.18,58.95,2.09,0.08
2451,A-n39-k6,831,"2-opt, reinsertion, double-bridge",873.57,971.96,55.84,2.59,"2-opt, or-opt-2, double-bridge",893.66,998.20,55.74,2.19,0.13
2452,A-n44-k6,937,"2-opt, reinsertion, double-bridge",1025.25,1137.99,65.23,2.70,"2-opt, or-opt-2, double-bridge",1063.17,1163.22,62.63,2.26,0.14
2453,A-n45-k6,944,"2-opt, reinsertion, double-bridge",1022.46,1099.89,45.61,2.84,"2-opt, or-opt-2, double-bridge",1055.64,1168.76,80.40,2.37,0.00
2454,A-n45-k7,1146,"2-opt, reinsertion, double-bridge",1249.10,1328.81,53.62,2.80,"2-opt, or-opt-2, double-bridge",1286.74,1346.71,31.99,2.33,0.14
2455,A-n46-k7,914,"2-opt, reinsertion, double-bridge",1024.03,1101.34,55.65,2.84,"2-opt, or-opt-2, double-bridge",1028.97,1111.72,51.15,2.39,0.26
2456,A-n48-k7,1073,"2-opt, reinsertion, double-bridge",1187.80,1259.31,43.79,2.87,"2-opt, or-opt-2, double-bridge",1203.31,1291.56,46.58,2.38,0.01
2457,A-n53-k7,1010,"2-opt, reinsertion, double-bridge",1126.74,1232.67,63.10,3.06,"2-opt, or-opt-2, double-bridge",1173.83,1291.68,76.03,2.50,0.00
2458,A-n54-k7,1167,"2-opt, reinsertion, double-bridge",1294.63,1409.71,92.72,3.06,"2-opt, or-opt-2, double-bridge",1343.31,1427.42,63.44,2.56,0.13
2459,A-n55-k9,1073,"2-opt, reinsertion, double-bridge",1191.83,1336.64,80.48,3.38,"2-opt, or-opt-2, double-bridge",1248.01,1335.32,59.55,2.81,0.73
2460,A-n60-k9,1408,"2-opt, reinsertion, double-bridge",1530.13,1631.64,66.88,3.40,"2-opt, or-opt-2, double-bridge",1544.80,1683.16,76.36,2.81,0.02
2461,A-n61-k9,1035,"2-opt, reinsertion, double-bridge",1190.58,1283.79,74.59,3.57,"2-opt, or-opt-2, double-bridge",1196.21,1301.42,63.45,2.98,0.17
2462,A-n62-k8,1290,"2-opt, reinsertion, double-bridge",1375.25,1539.96,76.57,3.21,"2-opt, or-opt-2, double-bridge",1523.26,1624.70,79.77,2.69,0.00
2463,A-n63-k10,1315,"2-opt, reinsertion, double-bridge",1482.40,1588.73,67.94,3.69,"2-opt, or-opt-2, double-bridge",1491.74,1624.77,61.78,3.04,0.05
2464,A-n63-k9,1634,"2-opt, reinsertion, double-bridge",1768.45,1904.61,84.30,3.67,"2-opt, or-opt-2, double-bridge",1868.89,1974.88,66.25,2.95,0.00
2465,A-n64-k9,1402,"2-opt, reinsertion, double-bridge",1514.95,1665.97,64.61,3.57,"2-opt, or-opt-2, double-bridge",1590.68,1705.45,61.71,2.97,0.03
2466,A-n65-k9,1177,"2-opt, reinsertion, double-bridge",1337.83,1443.19,63.38,3.60,"2-opt, or-opt-2, double-bridge",1364.83,1492.10,81.70,2.99,0.01
2467,A-n69-k9,1168,"2-opt, reinsertion, double-bridge",1298.69,1458.13,90.60,3.58,"2-opt, or-opt-2, double-bridge",1368.52,1493.45,69.17,2.96,0.14
2468,A-n80-k10,1764,"2-opt, reinsertion, double-bridge",2003.46,2147.12,62.01,3.90,"2-opt, or-opt-2, double-bridge",2066.33,2221.07,83.69,3.23,0.00
2469,B-n31-k5,672,"2-opt, reinsertion, double-bridge",680.44,707.22,23.02,2.37,"2-opt, or-opt-2, double-bridge",689.10,711.28,22.43,1.98,0.15
2470,B-n34-k5,788,"2-opt, reinsertion, double-bridge",826.92,921.26,52.27,2.39,"2-opt, or-opt-2, double-bridge",808.00,897.01,52.52,2.00,0.06
2471,B-n35-k5,955,"2-opt, reinsertion, double-bridge",982.81,1063.30,54.36,2.39,"2-opt, or-opt-2, double-bridge",1003.31,1063.86,50.59,2.01,0.91
2472,B-n38-k6,805,"2-opt, reinsertion, double-bridge",832.18,890.69,58.00,2.58,"2-opt, or-opt-2, double-bridge",827.07,881.86,43.80,2.16,0.57
2473,B-n39-k5,549,"2-opt, reinsertion, double-bridge",589.47,653.76,48.06,2.47,"2-opt, or-opt-2, double-bridge",592.45,659.79,45.68,2.07,0.69
2474,B-n41-k6,829,"2-opt, reinsertion, double-bridge",878.95,989.21,68.90,2.69,"2-opt, or-opt-2, double-bridge",894.31,1045.56,65.74,2.24,0.01
2475,B-n43-k6,742,"2-opt, reinsertion, double-bridge",770.67,821.94,27.72,2.67,"2-opt, or-opt-2, double-bridge",791.02,869.12,44.22,2.23,0.00
2476,B-n44-k7,909,"2-opt, reinsertion, double-bridge",977.53,1081.36,60.81,2.85,"2-opt, or-opt-2, double-bridge",991.57,1095.34,47.01,2.37,0.30
2477,B-n45-k5,751,"2-opt, reinsertion, double-bridge",771.41,898.09,79.34,2.66,"2-opt, or-opt-2, double-bridge",807.40,922.64,90.81,2.22,0.38
2478,B-n45-k6,678,"2-opt, reinsertion, double-bridge",736.10,813.15,49.99,2.85,"2-opt, or-opt-2, double-bridge",746.95,832.14,48.83,2.39,0.15
2479,B-n50-k7,741,"2-opt, reinsertion, double-bridge",771.54,894.06,59.85,2.95,"2-opt, or-opt-2, double-bridge",768.37,879.22,62.31,2.46,0.27
2480,B-n50-k8,1313,"2-opt, reinsertion, double-bridge",1379.65,1472.98,47.81,3.08,"2-opt, or-opt-2, double-bridge",1416.68,1502.80,52.96,2.58,0.01
2481,B-n51-k7,1032,"2-opt, reinsertion, double-bridge",1036.58,1225.22,84.18,3.11,"2-opt, or-opt-2, double-bridge",1061.66,1201.12,73.13,2.59,0.25
2482,B-n52-k7,747,"2-opt, reinsertion, double-bridge",779.33,888.43,64.74,3.00,"2-opt, or-opt-2, double-bridge",792.33,909.02,72.38,2.48,0.37
2483,B-n56-k7,707,"2-opt, reinsertion, double-bridge",758.23,836.10,83.19,3.02,"2-opt, or-opt-2, double-bridge",764.73,852.24,69.32,2.52,0.24
2484,B-n57-k7,1153,"2-opt, reinsertion, double-bridge",1204.40,1392.05,87.96,3.19,"2-opt, or-opt-2, double-bridge",1204.94,1407.25,97.35,2.67,0.56
2485,B-n57-k9,1598,"2-opt, reinsertion, double-bridge",1708.92,1814.16,54.11,3.32,"2-opt, or-opt-2, double-bridge",1713.70,1825.11,50.18,2.77,0.32
2486,B-n63-k10,1537,"2-opt, reinsertion, double-bridge",1661.47,1836.84,99.51,3.63,"2-opt, or-opt-2, double-bridge",1708.62,1821.09,63.63,3.00,0.67
2487,B-n64-k9,861,"2-opt, reinsertion, double-bridge",945.13,1103.61,96.38,3.62,"2-opt, or-opt-2, double-bridge",948.31,1074.96,79.18,3.01,0.25
2488,B-n66-k9,1374,"2-opt, reinsertion, double-bridge",1438.62,1573.23,75.06,3.61,"2-opt, or-opt-2, double-bridge",1427.65,1614.62,102.49,2.95,0.04
2489,B-n67-k10,1033,"2-opt, reinsertion, double-bridge",1145.55,1276.35,84.28,3.69,"2-opt, or-opt-2, double-bridge",1193.87,1309.14,101.95,3.07,0.48
2490,B-n68-k9,1304,"2-opt, reinsertion, double-bridge",1436.13,1541.14,63.71,3.56,"2-opt, or-opt-2, double-bridge",1453.98,1561.87,71.66,2.98,0.38
2491,B-n78-k10,1266,"2-opt, reinsertion, double-bridge",1393.63,1543.72,82.40,3.92,"2-opt, or-opt-2, double-bridge",1449.48,1589.38,82.46,3.26,0.06
2492,P-n101-k4,681,"2-opt, reinsertion, double-bridge",928.60,1010.22,38.81,3.48,"2-opt, or-opt-2, double-bridge",927.67,1019.67,45.40,2.94,0.49
2493,P-n16-k8,435,"2-opt, reinsertion, double-bridge",451.34,460.35,7.63,2.30,"2-opt, or-opt-2, double-bridge",451.95,461.81,8.03,1.91,0.59
2494,P-n19-k2,212,"2-opt, reinsertion, double-bridge",220.26,245.16,16.45,1.50,"2-opt, or-opt-2, double-bridge",231.96,249.25,14.03,1.29,0.40
2495, P-n20-k2,220,"2-opt, reinsertion, double-bridge",219.13,240.94,18.61,1.50,"2-opt, or-opt-2, double-bridge",227.96,254.96,18.12,1.30,0.01
2496,P-n21-k2,211,"2-opt, reinsertion, double-bridge",212.71,230.33,14.23,1.54,"2-opt, or-opt-2, double-bridge",226.58,246.78,15.30,1.34,0.00
2497,P-n22-k2,216,"2-opt, reinsertion, double-bridge",217.85,241.70,19.15,1.54,"2-opt, or-opt-2, double-bridge",226.38,257.62,16.59,1.35,0.00
2498,P-n22-k8,603,"2-opt, reinsertion, double-bridge",595.96,653.01,36.99,2.66,"2-opt, or-opt-2, double-bridge",606.69,669.55,31.53,2.21,0.02
2499,P-n23-k8,554,"2-opt, reinsertion, double-bridge",543.14,582.74,23.91,2.80,"2-opt, or-opt-2, double-bridge",545.10,591.01,22.84,2.29,0.19
2500,P-n40-k5.vrp,458,"2-opt, reinsertion, double-bridge",498.49,538.55,22.36,2.49,"2-opt, or-opt-2, double-bridge",507.10,557.02,24.79,2.13,0.00
2501,P-n45-k5,510,"2-opt, reinsertion, double-bridge",547.85,597.12,28.08,2.53,"2-opt, or-opt-2, double-bridge",562.14,636.93,34.56,2.16,0.00
2502,P-n50-k10,696,"2-opt, reinsertion, double-bridge",758.98,794.82,32.85,3.53,"2-opt, or-opt-2, double-bridge",770.65,823.77,30.15,2.94,0.00
2503, P-n50-k7,554,"2-opt, reinsertion, double-bridge",601.43,660.55,32.33,2.90,"2-opt, or-opt-2, double-bridge",643.92,683.27,32.42,2.45,0.01
2504,P-n50-k8,649,"2-opt, reinsertion, double-bridge",672.84,725.12,30.84,3.20,"2-opt, or-opt-2, double-bridge",689.41,738.24,27.73,2.71,0.07
2505,P-n51-k10,745,"2-opt, reinsertion, double-bridge",810.44,867.57,38.98,3.54,"2-opt, or-opt-2, double-bridge",834.87,871.00,26.23,3.01,0.18
2506,P-n55-k10,669,"2-opt, reinsertion, double-bridge",767.76,811.24,31.23,3.44,"2-opt, or-opt-2, double-bridge",744.70,815.18,29.52,2.92,0.57
2507,P-n55-k15,856,"2-opt, reinsertion, double-bridge",1027.16,1070.41,19.44,4.69,"2-opt, or-opt-2, double-bridge",1036.96,1084.08,25.82,3.94,0.03
2508,P-n55-k7,524,"2-opt, reinsertion, double-bridge",607.45,662.98,42.61,3.01,"2-opt, or-opt-2, double-bridge",639.94,700.81,38.22,2.54,0.00
2509,P-n55-k8,576,"2-opt, reinsertion, double-bridge",619.20,693.40,41.75,2.98,"2-opt, or-opt-2, double-bridge",677.11,730.70,37.72,2.51,0.00
2510,P-n60-k10,706,"2-opt, reinsertion, double-bridge",822.77,901.73,53.83,3.62,"2-opt, or-opt-2, double-bridge",831.75,910.01,43.47,3.01,0.52
2511,P-n60-k15,905,"2-opt, reinsertion, double-bridge",1051.00,1117.42,34.76,4.58,"2-opt, or-opt-2, double-bridge",1081.34,1128.45,34.57,3.74,0.44
2512,P-n65-k10,792,"2-opt, reinsertion, double-bridge",882.30,966.69,47.52,3.66,"2-opt, or-opt-2, double-bridge",910.03,980.01,46.62,3.01,0.30
2513,P-n70-k10,834,"2-opt, reinsertion, double-bridge",932.76,993.74,51.80,3.83,"2-opt, or-opt-2, double-bridge",942.33,1015.34,43.04,3.11,0.01
2514,P-n76-k4,589,"2-opt, reinsertion, double-bridge",725.59,837.31,51.60,2.93,"2-opt, or-opt-2, double-bridge",772.95,869.84,50.91,2.41,0.02
2515,P-n76-k5,631,"2-opt, reinsertion, double-bridge",728.94,857.13,56.68,3.07,"2-opt, or-opt-2, double-bridge",776.31,890.50,70.27,2.52,0.09
2516,A-n32-k5,784,"2-opt, reinsertion, double-bridge",812.18,900.69,61.96,2.38,"2-opt, shift-1, double-bridge",830.04,891.86,30.80,2.48,0.66
2517,A-n33-k5,661,"2-opt, reinsertion, double-bridge",684.46,759.31,35.25,2.34,"2-opt, shift-1, double-bridge",695.72,749.63,42.18,2.49,0.31
2518,A-n33-k6,742,"2-opt, reinsertion, double-bridge",777.78,856.64,42.86,2.55,"2-opt, shift-1, double-bridge",761.43,828.74,42.16,2.61,0.00
2519,A-n34-k5,778,"2-opt, reinsertion, double-bridge",819.64,895.85,47.14,2.38,"2-opt, shift-1, double-bridge",808.40,886.08,47.02,2.47,0.53
2520,A-n36-k5,799,"2-opt, reinsertion, double-bridge",838.96,906.35,39.06,2.42,"2-opt, shift-1, double-bridge",865.94,921.95,37.04,2.53,0.08
2521,A-n37-k5,669,"2-opt, reinsertion, double-bridge",711.98,787.54,68.76,2.43,"2-opt, shift-1, double-bridge",731.32,782.27,31.07,2.57,0.75
2522,A-n37-k6,949,"2-opt, reinsertion, double-bridge",987.36,1081.59,40.04,2.68,"2-opt, shift-1, double-bridge",1056.56,1117.96,51.94,2.71,0.03
2523,A-n38-k5,730,"2-opt, reinsertion, double-bridge",793.33,919.04,84.98,2.50,"2-opt, shift-1, double-bridge",788.42,914.14,107.42,2.66,0.85
2524,A-n39-k5,822,"2-opt, reinsertion, double-bridge",898.30,983.05,50.24,2.52,"2-opt, shift-1, double-bridge",932.65,998.26,47.33,2.59,0.25
2525,A-n39-k6,831,"2-opt, reinsertion, double-bridge",873.57,971.96,55.84,2.59,"2-opt, shift-1, double-bridge",915.28,969.29,34.50,2.69,0.94
2526,A-n44-k6,937,"2-opt, reinsertion, double-bridge",1025.25,1137.99,65.23,2.70,"2-opt, shift-1, double-bridge",1050.52,1176.72,77.25,2.78,0.07
2527,A-n45-k6,944,"2-opt, reinsertion, double-bridge",1022.46,1099.89,45.61,2.84,"2-opt, shift-1, double-bridge",1026.32,1111.25,43.55,3.04,0.48
2528,A-n45-k7,1146,"2-opt, reinsertion, double-bridge",1249.10,1328.81,53.62,2.80,"2-opt, shift-1, double-bridge",1254.65,1302.65,33.59,2.99,0.05
2529,A-n46-k7,914,"2-opt, reinsertion, double-bridge",1024.03,1101.34,55.65,2.84,"2-opt, shift-1, double-bridge",992.90,1057.10,30.91,3.03,0.00
2530,A-n48-k7,1073,"2-opt, reinsertion, double-bridge",1187.80,1259.31,43.79,2.87,"2-opt, shift-1, double-bridge",1176.18,1241.60,37.21,3.02,0.15
2531,A-n53-k7,1010,"2-opt, reinsertion, double-bridge",1126.74,1232.67,63.10,3.06,"2-opt, shift-1, double-bridge",1114.59,1239.27,81.82,3.18,0.99
2532,A-n54-k7,1167,"2-opt, reinsertion, double-bridge",1294.63,1409.71,92.72,3.06,"2-opt, shift-1, double-bridge",1318.30,1438.51,73.61,3.13,0.14
2533,A-n55-k9,1073,"2-opt, reinsertion, double-bridge",1191.83,1336.64,80.48,3.38,"2-opt, shift-1, double-bridge",1146.58,1276.80,64.87,3.50,0.01
2534,A-n60-k9,1408,"2-opt, reinsertion, double-bridge",1530.13,1631.64,66.88,3.40,"2-opt, shift-1, double-bridge",1522.27,1576.85,40.28,3.56,0.00
2535,A-n61-k9,1035,"2-opt, reinsertion, double-bridge",1190.58,1283.79,74.59,3.57,"2-opt, shift-1, double-bridge",1153.84,1245.34,51.70,3.71,0.06
2536,A-n62-k8,1290,"2-opt, reinsertion, double-bridge",1375.25,1539.96,76.57,3.21,"2-opt, shift-1, double-bridge",1476.11,1567.60,59.55,3.39,0.13
2537,A-n63-k10,1315,"2-opt, reinsertion, double-bridge",1482.40,1588.73,67.94,3.69,"2-opt, shift-1, double-bridge",1481.06,1560.13,66.36,3.74,0.05
2538,A-n63-k9,1634,"2-opt, reinsertion, double-bridge",1768.45,1904.61,84.30,3.67,"2-opt, shift-1, double-bridge",1876.32,1972.99,59.61,3.67,0.00
2539,A-n64-k9,1402,"2-opt, reinsertion, double-bridge",1514.95,1665.97,64.61,3.57,"2-opt, shift-1, double-bridge",1574.93,1679.24,60.41,3.59,0.42
2540,A-n65-k9,1177,"2-opt, reinsertion, double-bridge",1337.83,1443.19,63.38,3.60,"2-opt, shift-1, double-bridge",1362.75,1429.37,39.87,3.81,0.17
2541,A-n69-k9,1168,"2-opt, reinsertion, double-bridge",1298.69,1458.13,90.60,3.58,"2-opt, shift-1, double-bridge",1312.92,1401.49,56.87,3.76,0.00
2542,A-n80-k10,1764,"2-opt, reinsertion, double-bridge",2003.46,2147.12,62.01,3.90,"2-opt, shift-1, double-bridge",2035.81,2156.35,57.71,4.07,0.44
2543,B-n31-k5,672,"2-opt, reinsertion, double-bridge",680.44,707.22,23.02,2.37,"2-opt, shift-1, double-bridge",685.22,715.82,36.16,2.50,0.35
2544,B-n34-k5,788,"2-opt, reinsertion, double-bridge",826.92,921.26,52.27,2.39,"2-opt, shift-1, double-bridge",806.49,842.51,28.33,2.49,0.00
2545,B-n35-k5,955,"2-opt, reinsertion, double-bridge",982.81,1063.30,54.36,2.39,"2-opt, shift-1, double-bridge",997.35,1016.83,16.58,2.57,0.00
2546,B-n38-k6,805,"2-opt, reinsertion, double-bridge",832.18,890.69,58.00,2.58,"2-opt, shift-1, double-bridge",824.70,860.88,22.18,2.66,0.01
2547,B-n39-k5,549,"2-opt, reinsertion, double-bridge",589.47,653.76,48.06,2.47,"2-opt, shift-1, double-bridge",587.92,621.62,30.08,2.62,0.00
2548,B-n41-k6,829,"2-opt, reinsertion, double-bridge",878.95,989.21,68.90,2.69,"2-opt, shift-1, double-bridge",885.40,992.36,62.17,2.93,0.88
2549,B-n43-k6,742,"2-opt, reinsertion, double-bridge",770.67,821.94,27.72,2.67,"2-opt, shift-1, double-bridge",786.17,824.86,26.02,2.84,0.91
2550,B-n44-k7,909,"2-opt, reinsertion, double-bridge",977.53,1081.36,60.81,2.85,"2-opt, shift-1, double-bridge",976.18,1043.21,31.60,3.00,0.00
2551,B-n45-k5,751,"2-opt, reinsertion, double-bridge",771.41,898.09,79.34,2.66,"2-opt, shift-1, double-bridge",791.25,862.16,81.86,2.91,0.03
2552,B-n45-k6,678,"2-opt, reinsertion, double-bridge",736.10,813.15,49.99,2.85,"2-opt, shift-1, double-bridge",745.15,780.13,28.11,2.99,0.00
2553,B-n50-k7,741,"2-opt, reinsertion, double-bridge",771.54,894.06,59.85,2.95,"2-opt, shift-1, double-bridge",786.31,838.81,39.33,3.08,0.00
2554,B-n50-k8,1313,"2-opt, reinsertion, double-bridge",1379.65,1472.98,47.81,3.08,"2-opt, shift-1, double-bridge",1359.69,1426.21,41.26,3.26,0.00
2555,B-n51-k7,1032,"2-opt, reinsertion, double-bridge",1036.58,1225.22,84.18,3.11,"2-opt, shift-1, double-bridge",1083.55,1148.73,37.84,3.25,0.00
2556,B-n52-k7,747,"2-opt, reinsertion, double-bridge",779.33,888.43,64.74,3.00,"2-opt, shift-1, double-bridge",778.35,860.85,45.15,3.13,0.12
2557,B-n56-k7,707,"2-opt, reinsertion, double-bridge",758.23,836.10,83.19,3.02,"2-opt, shift-1, double-bridge",785.31,823.45,31.80,3.21,0.67
2558,B-n57-k7,1153,"2-opt, reinsertion, double-bridge",1204.40,1392.05,87.96,3.19,"2-opt, shift-1, double-bridge",1189.82,1303.17,80.49,3.37,0.00
2559,B-n57-k9,1598,"2-opt, reinsertion, double-bridge",1708.92,1814.16,54.11,3.32,"2-opt, shift-1, double-bridge",1658.59,1773.72,52.53,3.63,0.00
2560,B-n63-k10,1537,"2-opt, reinsertion, double-bridge",1661.47,1836.84,99.51,3.63,"2-opt, shift-1, double-bridge",1635.93,1755.04,75.13,3.76,0.00
2561,B-n64-k9,861,"2-opt, reinsertion, double-bridge",945.13,1103.61,96.38,3.62,"2-opt, shift-1, double-bridge",933.42,1011.67,52.86,3.80,0.00
2562,B-n66-k9,1374,"2-opt, reinsertion, double-bridge",1438.62,1573.23,75.06,3.61,"2-opt, shift-1, double-bridge",1462.42,1565.97,71.14,3.72,0.33
2563,B-n67-k10,1033,"2-opt, reinsertion, double-bridge",1145.55,1276.35,84.28,3.69,"2-opt, shift-1, double-bridge",1140.26,1225.49,59.48,3.85,0.03
2564,B-n68-k9,1304,"2-opt, reinsertion, double-bridge",1436.13,1541.14,63.71,3.56,"2-opt, shift-1, double-bridge",1394.62,1475.46,42.91,3.70,0.00
2565,B-n78-k10,1266,"2-opt, reinsertion, double-bridge",1393.63,1543.72,82.40,3.92,"2-opt, shift-1, double-bridge",1397.98,1475.92,59.25,4.19,0.00
2566,P-n101-k4,681,"2-opt, reinsertion, double-bridge",928.60,1010.22,38.81,3.48,"2-opt, shift-1, double-bridge",960.55,1057.10,44.61,3.74,0.00
2567,P-n16-k8,435,"2-opt, reinsertion, double-bridge",451.34,460.35,7.63,2.30,"2-opt, shift-1, double-bridge",451.95,458.90,5.69,2.35,0.44
2568,P-n19-k2,212,"2-opt, reinsertion, double-bridge",220.26,245.16,16.45,1.50,"2-opt, shift-1, double-bridge",235.73,310.96,21.51,1.59,0.00
2569, P-n20-k2,220,"2-opt, reinsertion, double-bridge",219.13,240.94,18.61,1.50,"2-opt, shift-1, double-bridge",265.28,326.13,23.52,1.53,0.00
2570,P-n21-k2,211,"2-opt, reinsertion, double-bridge",212.71,230.33,14.23,1.54,"2-opt, shift-1, double-bridge",232.74,267.53,20.05,1.61,0.00
2571,P-n22-k2,216,"2-opt, reinsertion, double-bridge",217.85,241.70,19.15,1.54,"2-opt, shift-1, double-bridge",266.23,325.24,26.51,1.59,0.00
2572,P-n22-k8,603,"2-opt, reinsertion, double-bridge",595.96,653.01,36.99,2.66,"2-opt, shift-1, double-bridge",588.79,617.08,21.67,2.68,0.00
2573,P-n23-k8,554,"2-opt, reinsertion, double-bridge",543.14,582.74,23.91,2.80,"2-opt, shift-1, double-bridge",533.66,557.07,17.89,2.74,0.00
2574,P-n40-k5.vrp,458,"2-opt, reinsertion, double-bridge",498.49,538.55,22.36,2.49,"2-opt, shift-1, double-bridge",481.54,527.90,22.55,2.65,0.01
2575,P-n45-k5,510,"2-opt, reinsertion, double-bridge",547.85,597.12,28.08,2.53,"2-opt, shift-1, double-bridge",571.68,617.91,28.56,2.71,0.00
2576,P-n50-k10,696,"2-opt, reinsertion, double-bridge",758.98,794.82,32.85,3.53,"2-opt, shift-1, double-bridge",761.77,814.57,43.33,3.67,0.03
2577, P-n50-k7,554,"2-opt, reinsertion, double-bridge",601.43,660.55,32.33,2.90,"2-opt, shift-1, double-bridge",593.64,652.43,30.75,3.09,0.33
2578,P-n50-k8,649,"2-opt, reinsertion, double-bridge",672.84,725.12,30.84,3.20,"2-opt, shift-1, double-bridge",679.62,709.99,16.58,3.35,0.06
2579,P-n51-k10,745,"2-opt, reinsertion, double-bridge",810.44,867.57,38.98,3.54,"2-opt, shift-1, double-bridge",809.37,842.48,19.65,3.71,0.00
2580,P-n55-k10,669,"2-opt, reinsertion, double-bridge",767.76,811.24,31.23,3.44,"2-opt, shift-1, double-bridge",733.83,790.01,30.14,3.66,0.02
2581,P-n55-k15,856,"2-opt, reinsertion, double-bridge",1027.16,1070.41,19.44,4.69,"2-opt, shift-1, double-bridge",1009.11,1068.74,31.69,4.62,0.73
2582,P-n55-k7,524,"2-opt, reinsertion, double-bridge",607.45,662.98,42.61,3.01,"2-opt, shift-1, double-bridge",610.19,663.08,26.94,3.21,0.52
2583,P-n55-k8,576,"2-opt, reinsertion, double-bridge",619.20,693.40,41.75,2.98,"2-opt, shift-1, double-bridge",647.26,684.61,17.97,3.53,0.48
2584,P-n60-k10,706,"2-opt, reinsertion, double-bridge",822.77,901.73,53.83,3.62,"2-opt, shift-1, double-bridge",823.01,881.45,34.81,3.82,0.09
2585,P-n60-k15,905,"2-opt, reinsertion, double-bridge",1051.00,1117.42,34.76,4.58,"2-opt, shift-1, double-bridge",1053.25,1097.08,28.58,4.72,0.04
2586,P-n65-k10,792,"2-opt, reinsertion, double-bridge",882.30,966.69,47.52,3.66,"2-opt, shift-1, double-bridge",883.09,943.62,29.21,3.83,0.03
2587,P-n70-k10,834,"2-opt, reinsertion, double-bridge",932.76,993.74,51.80,3.83,"2-opt, shift-1, double-bridge",928.52,983.56,29.23,4.09,0.60
2588,P-n76-k4,589,"2-opt, reinsertion, double-bridge",725.59,837.31,51.60,2.93,"2-opt, shift-1, double-bridge",767.03,930.13,83.17,3.15,0.00
2589,P-n76-k5,631,"2-opt, reinsertion, double-bridge",728.94,857.13,56.68,3.07,"2-opt, shift-1, double-bridge",772.38,964.40,135.46,3.33,0.01
