,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
239,A-n38-k5,871.8059438871967,730,2.43,"swap-2-1, reinsertion, swap-2-2"
240,A-n39-k5,993.07569562447,822,2.74,"swap-2-1, reinsertion, swap-2-2"
241,A-n39-k5,916.8105811939625,822,2.6,"swap-2-1, reinsertion, swap-2-2"
242,A-n39-k5,974.6887180375845,822,2.58,"swap-2-1, reinsertion, swap-2-2"
243,A-n39-k5,977.6786273981929,822,2.82,"swap-2-1, reinsertion, swap-2-2"
244,A-n39-k5,978.6708947605053,822,2.48,"swap-2-1, reinsertion, swap-2-2"
245,A-n39-k5,917.2401194299272,822,2.77,"swap-2-1, reinsertion, swap-2-2"
246,A-n39-k5,984.1142906055358,822,2.79,"swap-2-1, reinsertion, swap-2-2"
247,A-n39-k5,867.5891464913028,822,2.52,"swap-2-1, reinsertion, swap-2-2"
248,A-n39-k5,937.5654062989695,822,2.83,"swap-2-1, reinsertion, swap-2-2"
249,A-n39-k5,977.4393147537776,822,2.75,"swap-2-1, reinsertion, swap-2-2"
250,A-n39-k5,957.7000705759422,822,2.77,"swap-2-1, reinsertion, swap-2-2"
251,A-n39-k5,952.2788489239776,822,2.54,"swap-2-1, reinsertion, swap-2-2"
252,A-n39-k5,922.3570835269579,822,2.68,"swap-2-1, reinsertion, swap-2-2"
253,A-n39-k5,961.3987447137463,822,2.73,"swap-2-1, reinsertion, swap-2-2"
254,A-n39-k5,912.936975513839,822,2.55,"swap-2-1, reinsertion, swap-2-2"
255,A-n39-k5,905.1669856433356,822,2.85,"swap-2-1, reinsertion, swap-2-2"
256,A-n39-k5,1045.071107078654,822,2.85,"swap-2-1, reinsertion, swap-2-2"
257,A-n39-k5,1025.429697922361,822,2.51,"swap-2-1, reinsertion, swap-2-2"
258,A-n39-k5,966.7959016386544,822,2.78,"swap-2-1, reinsertion, swap-2-2"
259,A-n39-k5,997.9383079413097,822,2.75,"swap-2-1, reinsertion, swap-2-2"
260,A-n39-k5,954.9601953831549,822,2.77,"swap-2-1, reinsertion, swap-2-2"
261,A-n39-k5,899.063096989584,822,2.84,"swap-2-1, reinsertion, swap-2-2"
262,A-n39-k5,1031.751738898215,822,2.79,"swap-2-1, reinsertion, swap-2-2"
263,A-n39-k5,978.8190930954141,822,2.55,"swap-2-1, reinsertion, swap-2-2"
264,A-n39-k5,899.8428323493704,822,2.69,"swap-2-1, reinsertion, swap-2-2"
265,A-n39-k5,965.6892280382722,822,2.52,"swap-2-1, reinsertion, swap-2-2"
266,A-n39-k5,999.3131634660634,822,2.57,"swap-2-1, reinsertion, swap-2-2"
267,A-n39-k5,984.1568473634496,822,2.42,"swap-2-1, reinsertion, swap-2-2"
268,A-n39-k5,1008.1139128329568,822,2.71,"swap-2-1, reinsertion, swap-2-2"
269,A-n39-k5,966.5698397338107,822,3.19,"swap-2-1, reinsertion, swap-2-2"
270,A-n39-k6,966.3099745236635,831,2.79,"swap-2-1, reinsertion, swap-2-2"
271,A-n39-k6,1024.1701725496828,831,2.73,"swap-2-1, reinsertion, swap-2-2"
272,A-n39-k6,990.6713535813013,831,3.12,"swap-2-1, reinsertion, swap-2-2"
273,A-n39-k6,995.3536626646963,831,2.93,"swap-2-1, reinsertion, swap-2-2"
274,A-n39-k6,975.8249234485976,831,2.68,"swap-2-1, reinsertion, swap-2-2"
275,A-n39-k6,997.163629286672,831,2.76,"swap-2-1, reinsertion, swap-2-2"
276,A-n39-k6,1075.7925976855636,831,2.7,"swap-2-1, reinsertion, swap-2-2"
277,A-n39-k6,990.9638558755219,831,2.91,"swap-2-1, reinsertion, swap-2-2"
278,A-n39-k6,858.6865785435034,831,2.74,"swap-2-1, reinsertion, swap-2-2"
